"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226"
"1",1,0.4,0.0473186119873817,0.179012345679012,0.0526315789473684,0.385113268608414,0,0.114197530864198,0.412307692307692,0.355828220858896,0.0571428571428571,0.34472049689441,0,0,0.402555910543131,0.170347003154574,0,0.00949367088607595,0.388888888888889,0.043613707165109,0.0620915032679739,0.217821782178218,0.741324921135647,0,0.00335570469798658,0.49,0.0191693290734824,0.429022082018927,0,0.277258566978193,0.800632911392405,0,0.383435582822086,0,0.158385093167702,0.00308641975308642,0.409230769230769,0.012779552715655,0.0939393939393939,0.341692789968652,0.434782608695652,0.00940438871473354,0.0277777777777778,0.42258064516129,0.0125391849529781,0.00316455696202532,0,0.00680272108843537,0.406940063091483,0.026578073089701,0.328125,0,0,0.0440251572327044,0,0.0360655737704918,0.062111801242236,0.0419354838709677,0.219354838709677,0.411411411411411,0.00318471337579618,0,0.0325732899022801,0.0099009900990099,1,0.4375,0.0032258064516129,0.0123456790123457,0,0,0.394736842105263,0.0488599348534202,0.125,0.156351791530945,0.0158730158730159,0.425149700598802,0.00974025974025974,0.0032258064516129,0,0,0,0.00327868852459016,0,0.042483660130719,0.274447949526814,0.256578947368421,0,0,0,0.00626959247648903,0.431372549019608,0.00306748466257669,0,0.028391167192429,0.00327868852459016,0.0125391849529781,0.393081761006289,0.421725239616613,0.00964630225080386,0,0,0.378205128205128,0.126182965299685,0.270096463022508,0.0192926045016077,0.00958466453674121,0.0233333333333333,0.00320512820512821,0.0185758513931889,0.149206349206349,0,0,0.0448717948717949,0.0132450331125828,0.52760736196319,0.259615384615385,0.00643086816720257,0.0483870967741935,0.137123745819398,0.0474576271186441,0,0,0.0509554140127389,0.174603174603175,0.00313479623824451,0,0.0260586319218241,0.413114754098361,0,0.0126582278481013,0.00655737704918033,0,0.469648562300319,0.625386996904025,0.03125,0.234323432343234,0.372239747634069,0.0402476780185759,0.0122699386503067,0.406451612903226,0.412337662337662,0,0,0,0.015625,0.022508038585209,0,0.486842105263158,0,0.00314465408805031,0.0528052805280528,0.00320512820512821,0.779935275080906,0.00309597523219814,0.0491803278688525,0.740625,0.0032258064516129,0,0,0.267295597484277,0.127450980392157,0.0159235668789809,0.403846153846154,0.0445859872611465,0.00662251655629139,0.00309597523219814,0.0031055900621118,0.0031055900621118,0.103559870550162,0.268211920529801,0.0290322580645161,0.00324675324675325,0.003125,0,0.00321543408360129,0.346278317152104,0,0.285714285714286,0,0.340764331210191,0.333333333333333,0,0.0031055900621118,0.408496732026144,0,0.415584415584416,0.00636942675159236,0.410828025477707,0.388535031847134,0.0260586319218241,0.464285714285714,0.0578778135048231,0,0.334384858044164,0.0355987055016181,0.0793650793650794,0.0191693290734824,0.103333333333333,0.0474683544303797,0.337883959044369,0.0479233226837061,0.0221518987341772,0.388888888888889,0,0.00311526479750779,0.00316455696202532,0.00327868852459016,0.0588235294117647,0.00309597523219814,0,0,0.314754098360656,0,0,0.400641025641026,0.0603174603174603,0.40952380952381,0.0165016501650165,0,0.003125,0,0.003125,0.0460122699386503,0,0.428571428571429,0.35472972972973
"2",0.4,1,0,0.0996784565916399,0,0.983277591973244,0.0352564102564103,0.0130293159609121,0.0634920634920635,0.0480769230769231,0.00643086816720257,0.0394736842105263,0,0.0199335548172757,0.973856209150327,0.0721311475409836,0.00332225913621262,0,0.970684039087948,0.00317460317460317,0,0.0166666666666667,0.248387096774194,0.00313479623824451,0,0.0793650793650794,0,0.968253968253968,0,0.81,0.318327974276527,0,0.714733542319749,0,0.0584415584415584,0.0194805194805195,0.927672955974843,0,0.285714285714286,0.943894389438944,0.0540540540540541,0.0299003322259136,0,0.0493421052631579,0.0128617363344051,0.00655737704918033,0.067741935483871,0.0140350877192982,0.970588235294118,0,0.0592105263157895,0,0.00323624595469256,0.00327868852459016,0,0,0,0.0032258064516129,0.045016077170418,0.0458715596330275,0.00974025974025974,0,0,0.0033112582781457,0.407407407407407,0.054421768707483,0.0227272727272727,0.00641025641025641,0,0,0.059016393442623,0,0.466442953020134,0.0608108108108108,0,0.928348909657321,0.0230263157894737,0,0,0,0,0,0.0223642172523962,0,0.0289389067524116,0.0235690235690236,0,0,0,0.00986842105263158,0.969899665551839,0,0,0,0,0.01,0.0746753246753247,0.0536912751677852,0,0.0134228187919463,0.00327868852459016,0.0598006644518272,0.0132013201320132,0.0228758169934641,0.0912052117263844,0.0130718954248366,0.216494845360825,0,0,0.00980392156862745,0,0,0,0.00333333333333333,0.857594936708861,0.023489932885906,0.0294117647058824,0,0.0578231292517007,0.00338983050847458,0,0.00308641975308642,0.0066006600660066,0.0759493670886076,0,0.0493421052631579,0,0.986394557823129,0,0.00993377483443709,0.0101351351351351,0,0.0681818181818182,0.150159744408946,0,0.0099009900990099,1,0.00649350649350649,0,0.983164983164983,0.0632911392405063,0,0,0.0101694915254237,0,0,0,0.0526315789473684,0.00974025974025974,0,0,0,0.325581395348837,0,0.00337837837837838,0.242718446601942,0,0,0,0.0196078431372549,0.0131147540983607,0.00643086816720257,0.0471380471380471,0,0.0207612456747405,0,0,0,0.0099009900990099,0.0206896551724138,0,0,0,0,0,0.0396039603960396,0.00327868852459016,0.0229508196721311,0,0.025974025974026,0.033112582781457,0,0,0.882943143812709,0,0.965635738831615,0,0.973597359735974,0.0551948051948052,0,0.0690789473684211,0,0,0.0387096774193548,0,0.151815181518152,0,0.465116279069767,0.00655737704918033,0.0372881355932203,0.312101910828025,0,1,0,0,0.0126984126984127,0,0,0,0,0.0196078431372549,0.0327868852459016,0,0,0.063758389261745,0.260586319218241,0.0559210526315789,0,0,0,0,0,0,0.00319488817891374,0.0610932475884244,0.0309278350515464
"3",0.0473186119873817,0,1,0.754716981132076,0.984375,0,0,0,0,0.0062111801242236,0.546925566343042,0,0,0,0,0,0.00334448160535117,0,0,0.556962025316456,0.990131578947368,0,0,0,0.260869565217391,0,0.125,0,0,0.00321543408360129,0,0,0.139751552795031,0.00628930817610063,0,0,0,0,0.0402476780185759,0,0,0,0.151419558359621,0,0,0,0,0,0,0.066006600660066,0,0,0,0.54983922829582,0.00318471337579618,0.144736842105263,0.996845425867508,0.5,0,0,0,0,0,0,0.0776699029126214,0,0,0,0.00986842105263158,0,0,0.857605177993528,0,0.833887043189369,0.425396825396825,0.00884955752212389,0,0.273615635179153,0.238709677419355,0.01,0,0.0643086816720257,0,0.685064935064935,0,0,0.0163934426229508,0,0,0,0,0.29375,0,0.112903225806452,0.279863481228669,0.353503184713376,0,0,0,0,0,0,0.0353697749196141,0,0,0,0,0.185897435897436,0,0,0.25,0,0.508038585209003,0,0.0062111801242236,0,0,1,0,0.554054054054054,0,0,0.57843137254902,0.8125,0.294303797468354,0,0.0939597315436242,0,0.0354838709677419,0,0,0.00967741935483871,0,0,0.128125,0,0,0.616352201257862,0,0,0,0,0,0,0,0.482758620689655,0,0,0,0.254966887417219,0.996632996632997,0.248407643312102,0,0.273006134969325,0.521172638436482,0.0220820189274448,0.258169934640523,0.00305810397553517,0.0251572327044025,0.0630914826498423,0,0,0,0.141447368421053,0.130434782608696,0.00314465408805031,0.267515923566879,0.269938650306748,0.191419141914191,0,0.150819672131148,0.287128712871287,0.256329113924051,0.0033112582781457,0.295454545454545,0.0033003300330033,0,0,0.274509803921569,0.00326797385620915,0.00993377483443709,0.00615384615384615,0.262345679012346,0.0133779264214047,0.00643086816720257,0,0.166153846153846,0,0,0.0811688311688312,0,0.833333333333333,0.00666666666666667,0.00632911392405063,0.138709677419355,0.534653465346535,0,0,0.570063694267516,0,0,0.0605095541401274,0,0.00611620795107034,0.267295597484277,0,0.271241830065359,1,0.291139240506329,0,0,0.00638977635782748,0.215434083601286,0,0,0.0159744408945687,0,0.0966666666666667,0,0.264331210191083,0.00309597523219814,0.265625,1,0.00320512820512821,0,0.0101010101010101
"4",0.179012345679012,0.0996784565916399,0.754716981132076,1,0.72782874617737,0.0917721518987342,0,0,0,0,0.702702702702703,0,0,0,0.0864197530864197,0.0182926829268293,0.00626959247648903,0,0.0759878419452888,0.689024390243902,0.777070063694268,0,0.00311526479750779,0,0.038961038961039,0,0.0217391304347826,0.088145896656535,0.00940438871473354,0.0762195121951219,0.0210843373493976,0.00604229607250755,0.411764705882353,0,0,0,0.0801186943620178,0,0.0385756676557863,0.0674846625766871,0,0,0.036144578313253,0,0,0,0,0,0.0972644376899696,0.00920245398773006,0,0,0,0.697819314641745,0,0.0411392405063291,0.691358024691358,0.632530120481928,0,0,0,0,0,0,0.229102167182663,0,0,0,0,0.0126582278481013,0,0.537735849056604,0.0416666666666667,1,0.560975609756098,0.142441860465116,0,0.0344827586206897,0.0303951367781155,0,0.00613496932515337,0.0917721518987342,0,0.38871473354232,0,0,0.00623052959501558,0.00900900900900901,0,0,0.0846394984326019,0.0391566265060241,0.00595238095238095,0.0123839009287926,0.0286624203821656,0.48948948948949,0.00303030303030303,0,0,0,0,0.00308641975308642,0.0521472392638037,0,0,0,0.00323624595469256,0.0215384615384615,0,0,0.0188087774294671,0,0.660436137071651,0,0.152492668621701,0,0,0.7,0.0261437908496732,0.715210355987055,0,0,0.738601823708207,1,0.0455927051671733,0,0.0126582278481013,0.0949367088607595,0.00309597523219814,0,0,0,0,0,0.0272727272727273,0,0.0801186943620178,0.60960960960961,0,0.096875,0,0,0.00914634146341463,0.003125,0,0.305389221556886,0.00940438871473354,0,0,0.0372670807453416,0.760517799352751,0.0303951367781155,0.0318471337579618,0.0421686746987952,0.655172413793103,0.0548780487804878,0.0279503105590062,0.0116279069767442,0,0.0062111801242236,0,0,0,0.0333333333333333,0.2,0,0.0303951367781155,0.0389221556886228,0.175548589341693,0,0.0371517027863777,0.0375,0.0332326283987915,0.00309597523219814,0.0496894409937888,0,0,0,0.0278637770897833,0,0,0,0.0384615384615385,0.207667731629393,0,0.0914826498422713,0.0333333333333333,0.0953846153846154,0.00302114803625378,0.00625,0.00314465408805031,0.518292682926829,0,0.003003003003003,0.0309597523219814,0.625386996904025,0,0.0255591054313099,0.697247706422018,0,0.00298507462686567,0.00606060606060606,0.0884955752212389,0,0.0398773006134969,0,0.0410094637223975,0.697885196374622,0.0385756676557863,0,0,0,0.0245398773006135,0.0123076923076923,0,0.0182926829268293,0,0.0358306188925081,0,0.0308641975308642,0,0.0331325301204819,0.743283582089552,0,0,0
"5",0.0526315789473684,0,0.984375,0.72782874617737,1,0,0,0,0,0.0120481927710843,0.540123456790123,0,0,0.003125,0,0.00309597523219814,0.0225806451612903,0,0,0.542424242424242,0.962962962962963,0,0,0.0119760479041916,0.264026402640264,0,0.126984126984127,0,0.009375,0.00623052959501558,0,0.0121951219512195,0.132743362831858,0.00308641975308642,0,0.00306748466257669,0,0,0.0395136778115502,0,0,0.00305810397553517,0.153614457831325,0,0,0.00319488817891374,0,0,0,0.0536277602523659,0,0.00925925925925926,0.015527950310559,0.525157232704403,0,0.151419558359621,1,0.481012658227848,0,0,0.00309597523219814,0.00949367088607595,0,0,0.0859872611464968,0,0.00301204819277108,0,0.00983606557377049,0.012987012987013,0,0.865625,0,0.80718954248366,0.434782608695652,0.0114942528735632,0,0.274691358024691,0.240740740740741,0.00958466453674121,0.00617283950617284,0.0783699059561129,0.00304878048780488,0.693290734824281,0,0,0.0185758513931889,0.0120845921450151,0,0.00305810397553517,0,0.280120481927711,0.00903614457831325,0.112852664576803,0.285714285714286,0.348765432098765,0,0,0,0,0.0126984126984127,0,0.0403726708074534,0,0,0,0,0.183800623052959,0,0,0.25705329153605,0.00970873786407767,0.507739938080495,0,0.00903614457831325,0,0.00303030303030303,0.984177215189873,0.00967741935483871,0.540192926045016,0.009375,0.00584795321637427,0.552795031055901,0.788343558282209,0.280597014925373,0,0.0849056603773585,0,0.0220820189274448,0,0,0.00952380952380952,0,0,0.129518072289157,0,0,0.567073170731707,0,0,0,0.00625,0.00923076923076923,0,0,0.470769230769231,0.0127388535031847,0,0,0.25625,0.977346278317152,0.24375,0,0.258258258258258,0.498381877022654,0.0182926829268293,0.259259259259259,0.0118694362017804,0.0212765957446809,0.0712074303405573,0,0,0,0.136645962732919,0.111111111111111,0,0.258461538461538,0.266666666666667,0.191082802547771,0,0.142405063291139,0.282539682539683,0.251552795031056,0.01875,0.300940438871473,0,0.0127388535031847,0,0.267741935483871,0.00617283950617284,0.0157232704402516,0.00602409638554217,0.263929618768328,0.0161812297734628,0.00934579439252336,0,0.164634146341463,0,0,0.077639751552795,0,0.85031847133758,0.00964630225080386,0.00925925925925926,0.1375,0.4858934169279,0,0,0.562691131498471,0,0,0.0638297872340425,0,0.0060790273556231,0.258461538461538,0.00303951367781155,0.264984227129338,0.990963855421687,0.286585365853659,0.00615384615384615,0,0.009375,0.225308641975309,0.0093167701863354,0,0.00943396226415094,0,0.0986842105263158,0.00316455696202532,0.253822629969419,0.00303030303030303,0.249240121580547,0.984984984984985,0.00615384615384615,0,0.0167224080267559
"6",0.385113268608414,0.983277591973244,0,0.0917721518987342,0,1,0.0263157894736842,0,0.0681114551083591,0.0495356037151703,0.00626959247648903,0.0448717948717949,0,0.0032258064516129,1,0.0776699029126214,0,0,0.993630573248408,0.00309597523219814,0,0.0167224080267559,0.233552631578947,0,0,0.058252427184466,0,0.990566037735849,0,0.845161290322581,0.30503144654088,0,0.716463414634146,0,0.0557275541795666,0.00636942675159236,0.947368421052632,0,0.312302839116719,0.968454258675079,0.0620915032679739,0.00318471337579618,0,0.0361842105263158,0,0,0.0521172638436482,0,0.980707395498392,0,0.0707395498392283,0,0,0.00317460317460317,0,0,0,0.00317460317460317,0.0514469453376206,0.0572289156626506,0.00314465408805031,0,0,0.00327868852459016,0.382352941176471,0.0697674418604651,0.00611620795107034,0,0,0,0.0776699029126214,0,0.483333333333333,0.0604026845637584,0,0.942073170731707,0.00323624595469256,0,0,0,0,0,0.00649350649350649,0,0.0253968253968254,0.0066006600660066,0,0,0,0,1,0,0,0,0,0.00630914826498423,0.08125,0.073015873015873,0,0.00324675324675325,0,0.0695364238410596,0.00326797385620915,0.00647249190938511,0.103896103896104,0,0.201342281879195,0,0,0.0160771704180064,0,0,0,0,0.875776397515528,0.00641025641025641,0.00630914826498423,0,0.0540540540540541,0.00333333333333333,0,0,0.00638977635782748,0.0670926517571885,0,0.0328947368421053,0.00333333333333333,1,0,0,0,0,0.0711974110032362,0.14375,0,0,0.984025559105431,0.00613496932515337,0,1,0.0778816199376947,0,0,0,0,0,0,0.0555555555555556,0,0,0,0,0.311036789297659,0,0.00332225913621262,0.248466257668712,0,0,0,0.0223642172523962,0,0,0.0586319218241042,0,0.0134228187919463,0,0,0,0.00332225913621262,0.00332225913621262,0,0,0,0,0,0.0529801324503311,0,0.00636942675159236,0,0.0324675324675325,0.0383386581469649,0,0,0.897009966777409,0,0.990196078431373,0,1,0.0411392405063291,0,0.0559210526315789,0,0,0.0404984423676012,0,0.136363636363636,0,0.475247524752475,0.00632911392405063,0.0433333333333333,0.348909657320872,0,0.996941896024465,0,0,0.003125,0,0,0,0,0.0132450331125828,0.0355987055016181,0,0,0.067741935483871,0.283387622149837,0.0688524590163934,0,0,0,0,0,0,0,0.0723270440251572,0.0376712328767123
"7",0,0.0352564102564103,0,0,0,0.0263157894736842,1,0.00617283950617284,0,0,0.0371517027863777,0,0.462295081967213,0.245222929936306,0.0253164556962025,0.157894736842105,0.264331210191083,0.0123456790123457,0.0245398773006135,0.0679012345679012,0,0.00643086816720257,0,0.419939577039275,0,0,0,0.021671826625387,0.625396825396825,0.0288461538461538,0,0.63302752293578,0.00303030303030303,0.00315457413249211,0.0889570552147239,0.231481481481481,0.0274390243902439,0.0125786163522013,0.027190332326284,0.025,0,0.12111801242236,0,0,0.0337423312883436,0.0666666666666667,0.759259259259259,0.043046357615894,0.0157232704402516,0.0288461538461538,0.00628930817610063,0.386292834890966,0.253125,0.0410094637223975,0,0,0,0.0515151515151515,0.021671826625387,0,0.170886075949367,0.40625,0.00651465798045603,0.0854430379746835,0,0,0.233846153846154,0.0302114803625378,0,0.611650485436893,0,0,0.26,0,0.208588957055215,0.0178041543026706,0.133540372670807,0,0,0,0.64375,0.552380952380952,0.238532110091743,0,0.003125,0,0,0.617021276595745,0.412337662337662,0.0493827160493827,0.0194805194805195,0,0.641975308641975,0,0,0.221884498480243,0.003125,0,0.077639751552795,0.87378640776699,0.266666666666667,0.00319488817891374,0.00309597523219814,0,0.191222570532915,0.029126213592233,0.300970873786408,0,0.00303030303030303,0.00943396226415094,0,0.407643312101911,0.0479233226837061,0.00961538461538462,0.0209580838323353,0,0.169278996865204,0,0.175324675324675,0.0634920634920635,0.370607028753994,0.445427728613569,0.0255591054313099,0,0,0.901587301587302,0,0.019047619047619,0.0220820189274448,0.0375,0.042483660130719,0,0,0,0,0,0.0220125786163522,0.015625,0.0122324159021407,0.0223642172523962,0,0.400630914826498,0.657232704402516,0.836012861736334,0.00630914826498423,0.00309597523219814,0.652866242038217,0,0.63258785942492,0,0,0,0,0,0.0480769230769231,0,0,0.653731343283582,0,0,0.00943396226415094,0.0156739811912226,0,0,0.466019417475728,0,0,0,0,0,0,0,0,0.485714285714286,0,0,0.264150943396226,0,0,0.00311526479750779,0,0,0,0.00964630225080386,0,0.0257234726688103,0.00313479623824451,0.0258064516129032,0,0.00634920634920635,0,0,0,0,0,0.0127388535031847,0.00940438871473354,0.275080906148867,0.0504731861198738,0,0.236760124610592,0.0559006211180124,0.027355623100304,0,0,0.253086419753086,0,0,0,0.4,1,0,0,0.655172413793103,0,0.0990712074303406,0,0.0160771704180064,0,0,0,0,0,0.00623052959501558,0,0
"8",0.114197530864198,0.0130293159609121,0,0,0,0,0.00617283950617284,1,0.290419161676647,0.249249249249249,0,0.327217125382263,0.00619195046439629,0.102167182662539,0,0.043613707165109,0.128930817610063,0.46177370030581,0,0,0,0.4185303514377,0.235109717868339,0.015015015015015,0,0.475,0,0.0029673590504451,0,0,0.20679012345679,0,0,0.0538922155688623,0.11044776119403,0.134146341463415,0.015015015015015,0.529595015576324,0,0,0.318611987381703,0.287461773700306,0,0.503125,0.524539877300613,0.307453416149068,0.0486322188449848,0.464285714285714,0.00303030303030303,0,0.438066465256798,0,0.133540372670807,0,0.0778816199376947,0,0,0,0.394409937888199,0.271386430678466,0.195046439628483,0,0.515723270440252,0.371165644171779,0.123456790123457,0.288961038961039,0.098159509202454,0.478915662650602,0.0641025641025641,0,0.292682926829268,0,0.0573248407643312,0,0,0,0.281733746130031,0,0,0.0623052959501558,0,0,0.116207951070336,0,0.395280235988201,0.615873015873016,0.0788643533123028,0,0,0.409090909090909,0.00317460317460317,0,0,0,0,0,0.272727272727273,0.301829268292683,0.385350318471338,0.0062111801242236,0.138461538461538,0.276729559748428,0.35474006116208,0.636075949367089,0.225308641975309,0.53125,0.123778501628664,0,0.493939393939394,0.374613003095975,0,0,0,0.544025157232704,0.0233236151603499,0.758513931888545,0.233128834355828,0,0.0387096774193548,0,0,0.00884955752212389,0,0,0,0.00940438871473354,0.0032258064516129,0,0.0185185185185185,0.448170731707317,0.389776357827476,0.0470219435736677,0.259375,0.293413173652695,0,0.612179487179487,0.0119760479041916,0,0.483282674772036,0,0.285714285714286,0,0,0.00309597523219814,0.488958990536278,0,0,0.40809968847352,0.0487804878048781,0,0,0,0.205128205128205,0,0,0.274096385542169,0,0,0.029940119760479,0.172413793103448,1,0.577981651376147,0.28125,0,0,0.150769230769231,0,0,0.25,0.711538461538462,0,0,0,0,0,0.270096463022508,0.145110410094637,0.546546546546547,0,0.287037037037037,0.255520504731861,0.0668693009118541,0,0,0.0716510903426791,0,0,0,0.495384615384615,0,0.459876543209877,0,0.0559006211180124,0.256797583081571,0,0,0.518633540372671,0.0628930817610063,0,0.347402597402597,0.0658682634730539,0,0,0.0738461538461539,0,0.100917431192661,0,0,0,0,0,0.280864197530864,0,0,0.303680981595092,0,0.276729559748428,0,0.0759878419452888,0,0.0589970501474926,0,0,0.216463414634146,0.262996941896024,0.266447368421053
"9",0.412307692307692,0.0634920634920635,0,0,0,0.0681114551083591,0,0.290419161676647,1,0.88953488372093,0,0.93993993993994,0,0,0.0611620795107034,0.0214723926380368,0,0.203703703703704,0.0843373493975904,0,0,0.75796178343949,0.593272171253823,0,0,0.545454545454545,0.00309597523219814,0.0930930930930931,0,0.0372670807453416,0.591591591591592,0,0.023598820058997,0,0.0570570570570571,0,0.133333333333333,0.254658385093168,0.0120481927710843,0.0577507598784195,0.81619937694704,0,0,0.543478260869565,0.00900900900900901,0,0,0.00952380952380952,0.103030303030303,0,0.528528528528528,0,0,0,0.00307692307692308,0,0,0,0.37910447761194,1,0,0,0.315625,0.153846153846154,0.399390243902439,1,0,0.00890207715133531,0,0,0.984567901234568,0,0.0280373831775701,0,0,0.0659025787965616,0,0,0,0,0,0,0,0,0.849557522123894,0.283950617283951,0,0,0,0,0.0790273556231003,0,0,0,0,0,0.970149253731343,0.910769230769231,0.13312693498452,0,0,0.933130699088146,0.162576687116564,0.319018404907975,0.075,0.0214723926380368,0.0223642172523962,0,0.204747774480712,0.556574923547401,0,0,0,0.217791411042945,0.108187134502924,0.306990881458967,0,0,0.00634920634920635,0,0,0,0,0,0,0,0.0283018867924528,0.06875,0,0.00917431192660551,0,0,0.978658536585366,0.685459940652819,0,0.280373831775701,0.0690690690690691,0,0.206395348837209,0.0518292682926829,0.997014925373134,0,0,0,0.236024844720497,0,0,0.667692307692308,0,0,0,0,0.566455696202532,0,0,0.583586626139818,0,0,0,0.73208722741433,0.263157894736842,0.180124223602484,1,0.00301204819277108,0,0.0412979351032448,0,0,0.0987654320987654,0.334394904458599,0,0,0,0,0,0.949044585987261,0,0.371951219512195,0,0.923312883435583,0.890625,0,0,0.0318471337579618,0,0.0886075949367089,0,0.0747663551401869,0.519877675840979,0,0.540372670807453,0,0,0.904069767441861,0.00307692307692308,0.00302114803625378,0.213622291021672,0.0253968253968254,0,0.924290220820189,0.0211480362537764,0,0.0527859237536657,0,0,0,0,0,0,0,0,0.921212121212121,0,0,1,0,1,0,0,0,0,0,0,0.00598802395209581,1,0.887820512820513
"10",0.355828220858896,0.0480769230769231,0.0062111801242236,0,0.0120481927710843,0.0495356037151703,0,0.249249249249249,0.88953488372093,1,0,0.877245508982036,0,0,0.0518292682926829,0.0154798761609907,0,0.206686930091185,0.0725075528700906,0,0.00943396226415094,0.684542586750789,0.49390243902439,0,0.0872274143302181,0.430340557275542,0.0552147239263804,0.072289156626506,0,0.0275229357798165,0.483383685800604,0,0.0237388724035608,0.00303951367781155,0.0446428571428571,0,0.12280701754386,0.2375,0.0324483775811209,0.0391566265060241,0.735202492211838,0,0.0474777448071217,0.428571428571429,0.00909090909090909,0,0,0.0065359477124183,0.0818181818181818,0.0311526479750779,0.453453453453453,0,0,0,0,0.053125,0.00895522388059702,0,0.313846153846154,0.913544668587896,0,0,0.299065420560748,0.153846153846154,0.327102803738318,0.878594249201278,0,0.00597014925373134,0.00628930817610063,0,0.907120743034056,0.0274390243902439,0.016025641025641,0,0,0.0547550432276657,0,0.0705521472392638,0.0906344410876133,0.00313479623824451,0,0,0,0.0407523510971787,0.771771771771772,0.23125,0.00304878048780488,0,0,0,0.0642201834862385,0.0803571428571429,0,0.0495356037151703,0.0643086816720257,0,0.920489296636086,0.836923076923077,0.149068322981366,0,0,0.885093167701863,0.144171779141104,0.241590214067278,0.0864197530864197,0.0186335403726708,0.0191082802547771,0.0795107033639144,0.204678362573099,0.542056074766355,0.08,0,0,0.203761755485893,0.0917159763313609,0.25,0,0.0123456790123457,0.00318471337579618,0,0,0,0,0.003003003003003,0.0642201834862385,0,0.0786163522012579,0.0626959247648903,0.00609756097560976,0.00600600600600601,0,0.00306748466257669,0.867692307692308,0.57910447761194,0.0396341463414634,0.221183800623053,0.0508982035928144,0.0118694362017804,0.194690265486726,0.04375,0.883792048929664,0,0,0,0.231707317073171,0.0474777448071217,0,0.557632398753894,0,0.0685358255451713,0.00955414012738853,0.0773809523809524,0.46984126984127,0.0778443113772455,0,0.493939393939394,0.0660377358490566,0,0.00604229607250755,0.842592592592593,0.218461538461538,0.176829268292683,0.914634146341463,0.0553846153846154,0,0.0357142857142857,0.0783132530120482,0.0697674418604651,0.100313479623824,0.286163522012579,0.0498442367601246,0.0595611285266458,0.0759878419452888,0,0.0797546012269939,0.962848297213622,0,0.301492537313433,0.0815047021943574,0.947692307692308,1,0.0029673590504451,0.0746268656716418,0.0283018867924528,0,0.0707395498392283,0.0714285714285714,0.0654205607476635,0.429429429429429,0.0395136778115502,0.418238993710692,0.028125,0.00632911392405063,0.973134328358209,0.0486322188449848,0.003125,0.194610778443114,0.0246153846153846,0,0.853582554517134,0.024390243902439,0.0333333333333333,0.0463768115942029,0.003003003003003,0.0780780780780781,0,0.08125,0.00911854103343465,0.0535714285714286,0,0,0.987915407854985,0.0727272727272727,0,0.909090909090909,0.0120845921450151,0.890577507598784,0.0315457413249211,0.00307692307692308,0.08,0.003003003003003,0.068452380952381,0.00892857142857143,0.00906344410876133,0.90273556231003,1
